CustomerCD,PurchaseDate,Item,Amount,Number
Customer0002465,2020/1/15,Gateau chocolat,600,3
Customer0002465,2020/2/6,Gateau chocolat,600,1
Customer0000535,2020/8/27,Gateau chocolat,600,1
Customer0002465,2019/9/1,Gateau chocolat,600,1
Customer0002465,2019/9/1,Gateau chocolat,600,3
Customer0001510,2020/6/5,Gateau chocolat,600,3
Customer0001291,2019/9/24,Rare cheesecake,380,2
Customer0001291,2019/9/24,Rare cheesecake,380,2
Customer0000535,2020/5/19,Rare cheesecake,380,1
Customer0002465,2019/12/27,cream puff,590,1
Customer0000210,2019/9/6,cream puff,590,2
Customer0000210,2020/1/7,cream puff,590,2
Customer0000210,2020/2/18,cream puff,590,3
Customer0000210,2020/4/8,cream puff,590,3
Customer0002465,2020/7/2,cream puff,590,3
Customer0001510,2019/9/14,cream puff,590,2
Customer0002465,2019/11/1,cream puff,590,3
Customer0002465,2020/1/30,cream puff,590,3
Customer0000210,2020/2/18,cream puff,590,2
Customer0002465,2020/5/2,cream puff,590,2
Customer0000210,2020/5/22,cream puff,590,1
Customer0002465,2020/8/1,cream puff,590,1
Customer0000210,2020/8/11,cream puff,590,1
Customer0001510,2020/8/15,cream puff,590,3
Customer0000210,2019/10/15,cream puff,590,1
Customer0000210,2020/2/18,cream puff,590,3
Customer0000210,2020/6/13,cream puff,590,3
Customer0000210,2020/8/11,cream puff,590,2
Customer0000210,2020/1/7,cream puff,590,2
Customer0003311,2019/12/14,Eclair,420,2
Customer0000210,2019/9/6,Eclair,420,1
Customer0000130,2019/11/5,Eclair,420,1
Customer0000130,2020/4/24,Eclair,420,2
Customer0000210,2020/6/13,Eclair,420,2
Customer0000886,2020/7/23,Eclair,420,2
Customer0000535,2019/9/1,Eclair,420,1
Customer0001291,2020/6/25,Eclair,420,3
Customer0003311,2019/9/19,Eclair,420,3
Customer0003311,2019/12/14,Eclair,420,1
Customer0003311,2020/1/9,Eclair,420,1
Customer0003311,2020/3/18,Eclair,420,1
Customer0003311,2020/6/17,Eclair,420,3
Customer0001510,2020/4/9,Eclair,420,3
Customer0001291,2020/6/25,Eclair,420,1
Customer0000535,2020/3/21,Eclair,420,3
Customer0000210,2019/9/14,Eclair,420,1
Customer0000210,2020/1/7,Eclair,420,1
Customer0000210,2020/4/8,Eclair,420,1
Customer0000210,2020/1/7,Eclair,420,1
Customer0000210,2019/9/6,Eclair,420,3
Customer0000210,2020/4/8,Eclair,420,2
Customer0001291,2019/12/13,Eclair,420,3
Customer0001291,2019/12/16,Eclair,420,2
Customer0000210,2019/10/14,Eclair,420,1
Customer0000886,2020/7/23,Eclair,420,1
Customer0003311,2020/3/5,Macaroons,530,3
Customer0003311,2020/4/8,Macaroons,530,3
Customer0001291,2019/10/23,Gateau chocolat,600,3
Customer0004044,2019/10/28,Gateau chocolat,600,2
Customer0003311,2019/12/14,Gateau chocolat,600,1
Customer0004044,2020/1/30,Gateau chocolat,600,3
Customer0003311,2020/2/4,Gateau chocolat,600,3
Customer0004044,2020/4/1,Gateau chocolat,600,1
Customer0003311,2020/6/3,Gateau chocolat,600,3
Customer0004044,2019/10/28,Gateau chocolat,600,3
Customer0004044,2020/1/30,Gateau chocolat,600,2
Customer0004044,2020/4/1,Gateau chocolat,600,2
Customer0001510,2019/9/14,jelly,470,2
Customer0004206,2019/9/3,jelly,470,2
Customer0001510,2020/3/5,jelly,470,1
Customer0004691,2019/9/26,Pudding,390,3
Customer0003311,2019/11/12,Pudding,390,2
Customer0004792,2019/12/6,Pudding,390,2
Customer0003311,2020/1/22,Pudding,390,1
Customer0003311,2020/8/22,Pudding,390,1
Customer0003311,2019/9/5,Pudding,390,1
Customer0003311,2019/11/5,Pudding,390,3
Customer0003311,2020/1/22,Pudding,390,3
Customer0003311,2020/3/5,Pudding,390,2
Customer0003311,2020/5/21,Pudding,390,3
Customer0003311,2020/6/17,Pudding,390,1
Customer0003311,2020/8/4,Pudding,390,1
Customer0001910,2020/2/12,Pudding,390,3
Customer0003311,2019/9/12,Pudding,390,1
Customer0004691,2019/12/12,Pudding,390,1
Customer0000535,2020/7/2,Pudding,390,3
Customer0003311,2019/9/12,Pudding,390,2
Customer0000535,2020/5/19,Pudding,390,2
Customer0000535,2020/8/1,Pudding,390,3
Customer0005458,2019/9/5,Pudding,390,2
Customer0005462,2019/9/7,Pudding,390,2
Customer0005462,2019/10/26,Pudding,390,2
Customer0005462,2019/10/29,Pudding,390,1
Customer0005667,2019/12/13,Pudding,390,3
Customer0005677,2020/2/13,Pudding,390,1
Customer0006117,2019/11/25,cookie,430,1
Customer0002465,2019/11/1,Apple Pie,590,3
Customer0002465,2020/4/7,Apple Pie,590,1
Customer0003311,2020/8/20,Apple Pie,590,2
Customer0001291,2020/6/25,Apple Pie,590,1
Customer0001510,2020/4/9,Apple Pie,590,3
Customer0006267,2020/5/21,Apple Pie,590,2
Customer0000210,2020/1/7,Apple Pie,590,2
Customer0005462,2020/8/22,Apple Pie,590,1
Customer0000130,2019/12/12,Apple Pie,590,1
Customer0000210,2019/9/6,Apple Pie,590,2
Customer0006267,2019/9/11,Apple Pie,590,1
Customer0000210,2019/10/2,Apple Pie,590,1
Customer0006267,2019/10/3,Apple Pie,590,1
Customer0000130,2019/12/12,Apple Pie,590,1
Customer0006777,2020/1/4,Apple Pie,590,2
Customer0005458,2020/5/12,Apple Pie,590,3
Customer0000210,2020/5/22,Apple Pie,590,1
Customer0007066,2019/9/11,Chocolate cake,480,2
Customer0003311,2020/2/4,Chocolate cake,480,3
Customer0006777,2019/9/13,Chocolate cake,480,2
Customer0007066,2019/11/1,Chocolate cake,480,2
Customer0006777,2019/11/4,Chocolate cake,480,3
Customer0007230,2019/12/6,Chocolate cake,480,1
Customer0006777,2019/12/20,Chocolate cake,480,2
Customer0007230,2019/12/27,Chocolate cake,480,1
Customer0007066,2020/2/21,Chocolate cake,480,3
Customer0006777,2020/7/20,Chocolate cake,480,1
Customer0003311,2020/8/21,Chocolate cake,480,2
Customer0007351,2020/2/14,Chocolate cake,480,1
Customer0001910,2020/3/19,Chocolate cake,480,3
Customer0007351,2020/4/10,Chocolate cake,480,1
Customer0001910,2020/4/14,Chocolate cake,480,2
Customer0007351,2020/5/15,Chocolate cake,480,2
Customer0007351,2020/6/16,Chocolate cake,480,2
Customer0007351,2020/8/1,Chocolate cake,480,2
Customer0007455,2020/8/25,Chocolate cake,480,1
Customer0007544,2019/11/4,Chocolate cake,480,3
Customer0000210,2019/10/14,Chocolate cake,480,3
Customer0001510,2020/1/2,Chocolate cake,480,1
Customer0000210,2020/2/18,Chocolate cake,480,2
Customer0000210,2020/4/8,Chocolate cake,480,2
Customer0001779,2020/6/9,Chocolate cake,480,1
Customer0003311,2020/6/3,Shortcake,580,3
Customer0002465,2020/6/3,Shortcake,580,1
Customer0004691,2020/6/16,Shortcake,580,1
Customer0007803,2020/6/25,Shortcake,580,3
Customer0002465,2020/8/27,Shortcake,580,1
Customer0001291,2020/8/4,Shortcake,580,3
Customer0002465,2019/11/1,Shortcake,580,2
Customer0002465,2020/8/27,Shortcake,580,2
Customer0000210,2019/10/14,Shortcake,580,1
Customer0000210,2019/11/21,Shortcake,580,3
Customer0000210,2020/8/11,Shortcake,580,3
Customer0005462,2020/8/22,Shortcake,580,1
Customer0000130,2020/3/10,Shortcake,580,1
Customer0001779,2020/3/31,Shortcake,580,1
Customer0001779,2020/6/29,Shortcake,580,3
Customer0001985,2020/5/5,Shortcake,580,1
Customer0004044,2020/8/28,Shortcake,580,2
Customer0001779,2020/8/21,Shortcake,580,3
Customer0000535,2020/8/1,Shortcake,580,1
Customer0005462,2020/8/22,Shortcake,580,1
Customer0001510,2020/5/8,Shortcake,580,2
Customer0000210,2020/2/18,Shortcake,580,2
Customer0000535,2020/8/1,Shortcake,580,1
Customer0006267,2019/11/23,Shortcake,580,1
Customer0000210,2019/11/21,Shortcake,580,3
Customer0000535,2020/8/27,Shortcake,580,1
Customer0000210,2019/10/2,Shortcake,580,1
Customer0006267,2019/10/3,Shortcake,580,2
Customer0001779,2019/10/28,Shortcake,580,3
Customer0000130,2019/10/30,Shortcake,580,2
Customer0006267,2019/11/1,Shortcake,580,2
Customer0000210,2020/1/7,Shortcake,580,2
Customer0002465,2020/1/15,Shortcake,580,3
Customer0006267,2020/1/17,Shortcake,580,3
Customer0001779,2020/1/22,Shortcake,580,3
Customer0000535,2020/1/28,Shortcake,580,1
Customer0002465,2020/3/10,Shortcake,580,3
Customer0002465,2020/6/3,Shortcake,580,1
Customer0000210,2020/6/13,Shortcake,580,2
Customer0000535,2019/12/28,Shortcake,580,3
Customer0007803,2020/3/6,Shortcake,580,1
Customer0001291,2020/6/23,Shortcake,580,1
Customer0007803,2020/6/27,Shortcake,580,1
Customer0003311,2020/5/5,Shortcake,580,3
Customer0003311,2020/8/4,Shortcake,580,2
Customer0003311,2020/8/22,Shortcake,580,2
Customer0002465,2019/9/1,Shortcake,580,1
Customer0003311,2020/8/1,Shortcake,580,1
Customer0003311,2020/8/20,Shortcake,580,3
Customer0004206,2019/9/3,Shortcake,580,2
Customer0000210,2019/9/11,Shortcake,580,2
Customer0001510,2020/1/2,Shortcake,580,2
Customer0000210,2020/4/8,Shortcake,580,2
Customer0000130,2020/4/14,Shortcake,580,3
Customer0002465,2020/5/2,Shortcake,580,2
Customer0000210,2020/8/11,Shortcake,580,2
Customer0001510,2019/11/14,Shortcake,580,3
Customer0006267,2019/11/23,Shortcake,580,3
Customer0006267,2020/8/1,Shortcake,580,1
Customer0000535,2020/8/27,Shortcake,580,1
Customer0006267,2020/5/21,Shortcake,580,2
Customer0000210,2020/8/11,Shortcake,580,2
Customer0001568,2019/12/10,Shortcake,580,2
Customer0000130,2019/12/12,Shortcake,580,1
Customer0000130,2020/4/14,Shortcake,580,3
Customer0000535,2020/5/19,Shortcake,580,3
Customer0000535,2020/7/2,Shortcake,580,2
Customer0001779,2020/3/31,Shortcake,580,1
Customer0000210,2019/11/21,Shortcake,580,1
Customer0004044,2020/2/18,Shortcake,580,3
Customer0005462,2019/12/14,Shortcake,580,2
Customer0002465,2019/9/1,Shortcake,580,1
Customer0002450,2020/6/26,Shortcake,580,2
Customer0002465,2020/3/10,Shortcake,580,2
Customer0001510,2020/6/5,Shortcake,580,3
Customer0006267,2020/6/24,Shortcake,580,2
Customer0002465,2020/6/24,Shortcake,580,3
Customer0000130,2019/9/20,Shortcake,580,3
Customer0001779,2020/2/7,Shortcake,580,1
Customer0001985,2020/1/31,Shortcake,580,3
Customer0000210,2020/1/7,Shortcake,580,3
Customer0001510,2020/7/18,Shortcake,580,1
Customer0000210,2020/4/8,Shortcake,580,2
Customer0006267,2020/4/20,Shortcake,580,1
Customer0002465,2020/4/28,Shortcake,580,1
Customer0000535,2019/9/1,Shortcake,580,3
Customer0000130,2019/9/20,Shortcake,580,1
Customer0000210,2019/9/14,Shortcake,580,1
Customer0005462,2019/9/21,Shortcake,580,1
Customer0006267,2020/2/1,Shortcake,580,2
Customer0003311,2020/2/4,Shortcake,580,2
Customer0002465,2020/2/6,Shortcake,580,3
Customer0001779,2020/2/7,Shortcake,580,1
Customer0001440,2020/2/14,Shortcake,580,1
Customer0005462,2020/2/22,Shortcake,580,3
Customer0000535,2020/1/28,Shortcake,580,3
Customer0000210,2020/4/8,Shortcake,580,3
Customer0001779,2020/5/19,Shortcake,580,3
Customer0005462,2020/8/22,Shortcake,580,2
Customer0004044,2020/4/1,Shortcake,580,3
Customer0006267,2020/4/20,Shortcake,580,3
Customer0005462,2020/4/25,Shortcake,580,3
Customer0005458,2020/5/12,Shortcake,580,3
Customer0000535,2020/5/19,Shortcake,580,3
Customer0000886,2020/5/22,Shortcake,580,2
Customer0004792,2020/5/27,Shortcake,580,2
Customer0002465,2020/3/10,Shortcake,580,1
Customer0002465,2020/5/2,Shortcake,580,1
Customer0004206,2020/7/21,Shortcake,580,2
Customer0005462,2019/10/26,Shortcake,580,1
Customer0005462,2019/10/29,Shortcake,580,1
Customer0005462,2019/11/1,Shortcake,580,3
Customer0000535,2019/10/2,Shortcake,580,3
Customer0002465,2019/10/2,Shortcake,580,3
Customer0005462,2019/10/12,Shortcake,580,1
Customer0000535,2019/10/19,Shortcake,580,1
Customer0001510,2019/10/21,Shortcake,580,1
Customer0006267,2019/11/7,Shortcake,580,2
Customer0003311,2020/7/4,Shortcake,580,1
Customer0002465,2020/1/22,Shortcake,580,2
Customer0000535,2020/7/2,Shortcake,580,3
Customer0003311,2020/7/4,Shortcake,580,2
Customer0004044,2020/7/3,Shortcake,580,3
Customer0001910,2020/1/14,Shortcake,580,3
Customer0007351,2020/1/23,Shortcake,580,3
Customer0002465,2020/2/6,Shortcake,580,2
Customer0004044,2020/7/3,Shortcake,580,2
Customer0007455,2020/7/28,Shortcake,580,1
Customer0000535,2020/7/28,Shortcake,580,1
Customer0002465,2020/6/2,Shortcake,580,2
Customer0000210,2020/6/13,Shortcake,580,3
Customer0004044,2020/7/3,Shortcake,580,3
Customer0003311,2020/7/4,Shortcake,580,3
Customer0004044,2020/7/3,Shortcake,580,3
Customer0006267,2020/3/27,Shortcake,580,3
Customer0000210,2020/4/8,Shortcake,580,3
Customer0007066,2020/1/18,Shortcake,580,2
Customer0006777,2020/5/2,Shortcake,580,1
Customer0005462,2020/4/25,Shortcake,580,1
Customer0006777,2020/1/4,Shortcake,580,2
Customer0005462,2020/1/25,Shortcake,580,1
Customer0005462,2020/2/8,Shortcake,580,2
Customer0001291,2020/2/7,Shortcake,580,2
Customer0001440,2020/2/18,Shortcake,580,2
Customer0001291,2020/6/23,Shortcake,580,3
Customer0001779,2019/12/10,Shortcake,580,1
Customer0000130,2019/12/12,Shortcake,580,2
Customer0000130,2020/1/28,Shortcake,580,3
Customer0006267,2020/8/1,Shortcake,580,1
Customer0001779,2020/8/3,Shortcake,580,2
Customer0000130,2020/8/6,Shortcake,580,3
Customer0001779,2019/12/10,Shortcake,580,3
Customer0000130,2020/1/14,Shortcake,580,1
Customer0001779,2020/1/22,Shortcake,580,3
Customer0006267,2020/8/1,Shortcake,580,2
Customer0001291,2020/8/4,Shortcake,580,1
Customer0000130,2020/8/6,Shortcake,580,2
Customer0000210,2020/8/11,Shortcake,580,2
Customer0000130,2020/8/27,Shortcake,580,1
Customer0001779,2019/12/10,Shortcake,580,3
Customer0000130,2019/12/12,Shortcake,580,1
Customer0000130,2020/1/14,Shortcake,580,1
Customer0001779,2020/1/22,Shortcake,580,1
Customer0001568,2020/1/25,Shortcake,580,3
Customer0001779,2020/8/3,Shortcake,580,1
Customer0000130,2020/8/6,Shortcake,580,2
Customer0000130,2020/8/27,Shortcake,580,1
Customer0000535,2020/8/27,Shortcake,580,3
Customer0000130,2019/12/12,Shortcake,580,1
Customer0000130,2020/1/28,Shortcake,580,1
Customer0001779,2020/8/3,Shortcake,580,2
Customer0000130,2020/8/6,Shortcake,580,1
Customer0005462,2020/7/18,Shortcake,580,3
Customer0006267,2020/7/30,Shortcake,580,1
Customer0001440,2020/7/11,Shortcake,580,1
Customer0001291,2020/7/30,Shortcake,580,3
Customer0002465,2019/9/1,Shortcake,580,3
Customer0004206,2019/9/3,Shortcake,580,2
Customer0005462,2019/11/1,Shortcake,580,1
Customer0002465,2019/11/6,Shortcake,580,3
Customer0006267,2019/11/7,Shortcake,580,3
Customer0003311,2019/10/30,Shortcake,580,3
Customer0003311,2020/5/19,Shortcake,580,1
Customer0006267,2020/5/21,Shortcake,580,3
Customer0000886,2020/5/22,Shortcake,580,2
Customer0002450,2019/12/27,Shortcake,580,3
Customer0000468,2020/5/22,Macaroons,530,2
Customer0000609,2020/5/14,Macaroons,530,3
Customer0000468,2020/5/22,Macaroons,530,2
Customer0001730,2019/12/14,jelly,470,3
Customer0002306,2020/2/7,Financier,530,2
Customer0002306,2020/4/17,Financier,530,2
Customer0002306,2020/8/26,Financier,530,1
Customer0002306,2020/2/7,Financier,530,2
Customer0000468,2020/5/22,Rare cheesecake,380,1
Customer0000468,2020/5/22,Eclair,420,1
Customer0000468,2020/6/24,Eclair,420,2
Customer0003897,2019/9/10,Macaroons,530,3
Customer0003897,2019/9/10,jelly,470,2
Customer0001730,2019/10/11,jelly,470,2
Customer0001730,2019/12/14,jelly,470,1
Customer0001730,2020/4/10,jelly,470,2
Customer0001730,2020/8/20,jelly,470,3
Customer0005817,2020/6/5,Pudding,390,2
Customer0005817,2020/8/5,Pudding,390,3
Customer0006419,2019/9/23,Apple Pie,590,1
Customer0006419,2019/10/28,Apple Pie,590,2
Customer0006419,2019/11/27,Apple Pie,590,1
Customer0006419,2020/2/10,Apple Pie,590,2
Customer0006419,2020/3/9,Apple Pie,590,2
Customer0006419,2020/4/13,Apple Pie,590,3
Customer0006419,2020/6/8,Apple Pie,590,1
Customer0006419,2020/7/6,Apple Pie,590,2
Customer0006419,2020/8/10,Apple Pie,590,2
Customer0006419,2019/9/16,Apple Pie,590,3
Customer0006419,2020/5/21,Apple Pie,590,2
Customer0006419,2019/9/16,Apple Pie,590,1
Customer0006755,2019/12/2,Apple Pie,590,2
Customer0006419,2020/3/9,Chocolate cake,480,1
Customer0006419,2020/4/13,Chocolate cake,480,2
Customer0006419,2020/8/10,Chocolate cake,480,2
Customer0006419,2019/10/28,Chocolate cake,480,2
Customer0006419,2020/3/9,Chocolate cake,480,1
Customer0006419,2020/4/13,Chocolate cake,480,2
Customer0006419,2019/9/23,Chocolate cake,480,2
Customer0006419,2019/10/28,Chocolate cake,480,2
Customer0006419,2019/11/27,Chocolate cake,480,3
Customer0006419,2020/2/10,Chocolate cake,480,3
Customer0006419,2020/6/8,Chocolate cake,480,3
Customer0006419,2020/7/6,Chocolate cake,480,2
Customer0006419,2020/8/10,Chocolate cake,480,2
Customer0006419,2020/7/6,Chocolate cake,480,2
Customer0006419,2020/2/10,Chocolate cake,480,2
Customer0003897,2019/9/7,Chocolate cake,480,1
Customer0007711,2020/7/28,Chocolate cake,480,2
Customer0002306,2020/4/17,Shortcake,580,2
Customer0001730,2020/2/12,Shortcake,580,1
Customer0006755,2019/10/2,Shortcake,580,3
Customer0006755,2020/5/31,Shortcake,580,2
Customer0008399,2020/5/29,Shortcake,580,2
Customer0001730,2019/9/6,Shortcake,580,3
Customer0003897,2019/9/7,Shortcake,580,1
Customer0006755,2019/9/1,Shortcake,580,2
Customer0003897,2019/9/7,Shortcake,580,3
Customer0006755,2019/12/2,Shortcake,580,1
Customer0001730,2020/5/23,Shortcake,580,1
Customer0006755,2019/12/2,Shortcake,580,3
Customer0000468,2020/5/22,Shortcake,580,3
Customer0006755,2020/5/31,Shortcake,580,3
Customer0003897,2019/9/7,Shortcake,580,3
Customer0006755,2019/12/2,Shortcake,580,3
Customer0006755,2020/5/31,Shortcake,580,1
Customer0009456,2020/4/17,Shortcake,580,1
Customer0006755,2019/10/22,Shortcake,580,3
Customer0007711,2020/3/27,Shortcake,580,3
Customer0007711,2020/3/27,Shortcake,580,1
Customer0007711,2020/7/28,Shortcake,580,3
Customer0007711,2020/3/27,Shortcake,580,2
Customer0006755,2019/9/1,Shortcake,580,2
Customer0000609,2019/9/20,Shortcake,580,2
Customer0009456,2019/11/9,Shortcake,580,2
Customer0010793,2019/10/30,Shortcake,580,1
Customer0008399,2020/5/19,Shortcake,580,3
Customer0007711,2020/5/28,Shortcake,580,2
Customer0006755,2019/12/2,Shortcake,580,2
Customer0003897,2020/1/15,Shortcake,580,2
Customer0003897,2020/1/15,Shortcake,580,2
Customer0000220,2019/10/19,Macaroons,530,3
Customer0000220,2019/10/26,Macaroons,530,2
Customer0000220,2020/8/7,Rare cheesecake,380,2
Customer0001846,2019/10/19,Financier,530,2
Customer0001846,2020/3/21,Financier,530,3
Customer0001846,2020/3/21,Financier,530,1
Customer0001846,2020/8/1,Financier,530,1
Customer0001846,2020/3/21,Financier,530,1
Customer0003023,2020/7/21,cream puff,590,1
Customer0003023,2020/6/12,cream puff,590,1
Customer0000220,2020/8/7,cream puff,590,1
Customer0004201,2020/3/20,jelly,470,2
Customer0004216,2020/2/29,jelly,470,3
Customer0004267,2020/6/11,jelly,470,2
Customer0004661,2020/8/27,Pudding,390,2
Customer0004267,2020/1/24,Pudding,390,2
Customer0004993,2019/12/18,Pudding,390,2
Customer0004661,2020/8/14,Pudding,390,2
Customer0004661,2020/8/14,Pudding,390,3
Customer0004661,2020/8/27,Pudding,390,3
Customer0004993,2020/2/5,Pudding,390,2
Customer0005716,2019/11/16,Pudding,390,2
Customer0005716,2020/8/19,Pudding,390,2
Customer0006123,2019/11/25,cookie,430,2
Customer0001846,2020/3/21,Apple Pie,590,3
Customer0006723,2019/9/11,Apple Pie,590,1
Customer0006723,2019/10/2,Apple Pie,590,3
Customer0001846,2020/1/4,Apple Pie,590,3
Customer0001846,2019/12/21,Chocolate cake,480,3
Customer0001846,2019/12/27,Chocolate cake,480,3
Customer0001846,2020/6/27,Chocolate cake,480,2
Customer0001846,2020/7/28,Chocolate cake,480,1
Customer0007411,2020/4/30,Chocolate cake,480,2
Customer0004993,2020/8/26,Chocolate cake,480,2
Customer0007656,2019/9/28,Chocolate cake,480,3
Customer0004993,2020/6/23,Shortcake,580,1
Customer0004993,2020/7/18,Shortcake,580,1
Customer0001846,2019/10/19,Shortcake,580,1
Customer0003023,2019/11/5,Shortcake,580,1
Customer0008151,2020/6/4,Shortcake,580,2
Customer0004993,2020/6/19,Shortcake,580,2
Customer0006723,2019/10/2,Shortcake,580,1
Customer0008151,2019/10/16,Shortcake,580,3
Customer0001846,2020/3/21,Shortcake,580,1
Customer0008523,2019/9/10,Shortcake,580,3
Customer0006723,2020/4/21,Shortcake,580,3
Customer0008151,2020/5/18,Shortcake,580,1
Customer0006723,2020/3/10,Shortcake,580,3
Customer0005716,2020/3/20,Shortcake,580,1
Customer0005716,2020/3/28,Shortcake,580,2
Customer0003023,2019/11/5,Shortcake,580,1
Customer0006723,2019/11/13,Shortcake,580,2
Customer0007656,2019/9/28,Shortcake,580,1
Customer0008523,2019/12/11,Shortcake,580,1
Customer0008523,2019/12/20,Shortcake,580,2
Customer0008151,2020/8/14,Shortcake,580,3
Customer0008523,2019/12/11,Shortcake,580,2
Customer0008523,2019/12/20,Shortcake,580,3
Customer0007656,2019/9/28,Shortcake,580,1
Customer0003023,2020/2/6,Shortcake,580,2
Customer0004993,2020/2/6,Shortcake,580,1
Customer0008523,2020/2/18,Shortcake,580,3
Customer0004661,2020/4/2,Shortcake,580,1
Customer0009294,2020/4/10,Shortcake,580,3
Customer0009309,2020/4/11,Shortcake,580,2
Customer0009371,2020/4/14,Shortcake,580,2
Customer0003023,2020/4/14,Shortcake,580,3
Customer0004993,2020/4/21,Shortcake,580,3
Customer0008523,2020/4/28,Shortcake,580,3
Customer0009832,2020/5/16,Shortcake,580,3
Customer0008151,2020/7/6,Shortcake,580,1
Customer0004267,2020/7/10,Shortcake,580,3
Customer0004993,2019/10/22,Shortcake,580,3
Customer0008523,2019/10/23,Shortcake,580,2
Customer0008523,2019/10/28,Shortcake,580,2
Customer0004661,2020/8/27,Shortcake,580,1
Customer0004993,2020/8/26,Shortcake,580,2
Customer0008151,2020/1/8,Shortcake,580,3
Customer0003023,2020/3/3,Shortcake,580,2
Customer0003023,2020/3/3,Shortcake,580,2
Customer0001846,2020/1/4,Shortcake,580,1
Customer0008523,2020/1/28,Shortcake,580,1
Customer0001846,2020/5/2,Shortcake,580,2
Customer0008523,2020/5/29,Shortcake,580,2
Customer0008151,2020/3/12,Shortcake,580,1
Customer0010399,2020/1/2,Shortcake,580,2
Customer0010399,2020/1/30,Shortcake,580,3
Customer0008523,2020/2/18,Shortcake,580,3
Customer0010491,2019/10/30,Shortcake,580,3
Customer0010492,2019/11/1,Shortcake,580,3
Customer0010399,2020/7/24,Shortcake,580,3
Customer0008523,2019/9/10,Shortcake,580,2
Customer0006723,2019/9/11,Shortcake,580,1
Customer0010561,2019/9/24,Shortcake,580,3
Customer0008523,2019/11/9,Shortcake,580,3
Customer0009309,2019/11/19,Shortcake,580,1
Customer0009294,2019/11/19,Shortcake,580,3
Customer0009832,2019/11/22,Shortcake,580,3
Customer0008151,2020/7/6,Shortcake,580,2
Customer0008523,2019/12/11,Shortcake,580,1
Customer0008523,2019/12/20,Shortcake,580,2
Customer0001846,2020/3/21,Shortcake,580,1
Customer0000851,2020/1/6,jelly,470,2
Customer0000851,2019/9/6,jelly,470,2
Customer0001065,2020/5/2,Rare cheesecake,380,3
Customer0001162,2019/12/5,Rare cheesecake,380,2
Customer0001172,2019/12/13,Rare cheesecake,380,2
Customer0001065,2019/11/1,cream puff,590,3
Customer0001065,2019/11/6,cream puff,590,3
Customer0001598,2020/1/4,cream puff,590,1
Customer0001601,2020/1/7,cream puff,590,1
Customer0001065,2020/5/2,cream puff,590,2
Customer0001065,2020/7/2,cream puff,590,2
Customer0001734,2019/12/14,jelly,470,2
Customer0002179,2019/9/10,Financier,530,2
Customer0001162,2019/10/12,Financier,530,1
Customer0002179,2019/12/27,Financier,530,2
Customer0002179,2020/4/21,Financier,530,3
Customer0002179,2020/8/4,Financier,530,1
Customer0001162,2020/8/26,Financier,530,1
Customer0001162,2019/10/12,Financier,530,3
Customer0002630,2019/10/9,Gateau chocolat,600,3
Customer0002630,2019/11/28,Gateau chocolat,600,3
Customer0002630,2020/1/18,Gateau chocolat,600,2
Customer0002179,2019/9/10,cream puff,590,3
Customer0002179,2019/12/27,cream puff,590,2
Customer0001734,2019/11/29,cream puff,590,3
Customer0002179,2019/10/26,cream puff,590,2
Customer0001065,2020/3/11,cream puff,590,1
Customer0001065,2020/6/10,cream puff,590,1
Customer0001601,2019/11/29,Eclair,420,3
Customer0003411,2020/4/22,Eclair,420,3
Customer0002630,2019/11/14,Eclair,420,3
Customer0002630,2020/4/17,Eclair,420,3
Customer0002630,2020/7/10,Eclair,420,1
Customer0002179,2019/10/26,Eclair,420,3
Customer0000851,2019/10/29,Eclair,420,2
Customer0003833,2020/5/16,Eclair,420,3
Customer0004388,2019/10/3,Pudding,390,3
Customer0004388,2019/11/28,Pudding,390,2
Customer0004388,2020/1/8,Pudding,390,2
Customer0004388,2020/1/9,Pudding,390,1
Customer0001162,2019/9/28,Pudding,390,2
Customer0005498,2019/12/20,Pudding,390,2
Customer0005503,2020/1/2,Pudding,390,3
Customer0004388,2019/11/8,cookie,430,1
Customer0006045,2019/11/15,cookie,430,3
Customer0006223,2020/6/24,Apple Pie,590,3
Customer0001734,2020/7/3,Apple Pie,590,2
Customer0006269,2020/5/21,Apple Pie,590,3
Customer0001734,2020/8/26,Apple Pie,590,2
Customer0001734,2020/8/26,Apple Pie,590,3
Customer0001601,2019/9/24,Apple Pie,590,1
Customer0001734,2019/9/21,Apple Pie,590,2
Customer0006730,2019/9/24,Apple Pie,590,2
Customer0006740,2020/1/14,Apple Pie,590,3
Customer0006730,2019/10/2,Apple Pie,590,3
Customer0001734,2019/10/2,Apple Pie,590,2
Customer0001734,2019/11/29,Apple Pie,590,2
Customer0001734,2019/12/14,Apple Pie,590,2
Customer0001734,2020/4/18,Apple Pie,590,1
Customer0006928,2019/9/11,Gateau chocolat,600,2
Customer0001172,2019/12/13,Chocolate cake,480,3
Customer0007131,2019/9/4,Chocolate cake,480,3
Customer0007131,2019/11/5,Chocolate cake,480,3
Customer0000851,2020/2/11,Chocolate cake,480,1
Customer0004388,2020/2/11,Chocolate cake,480,1
Customer0004388,2020/3/14,Chocolate cake,480,3
Customer0004388,2020/4/14,Chocolate cake,480,2
Customer0004388,2020/5/12,Chocolate cake,480,2
Customer0004388,2020/6/6,Chocolate cake,480,3
Customer0004388,2020/8/12,Chocolate cake,480,2
Customer0000851,2020/8/14,Chocolate cake,480,1
Customer0006928,2019/9/11,Chocolate cake,480,2
